# time,JS220-005622.i,JS220-005622.v
3.271802887320518494e-02,9.065508842468261719e-02,5.080789566040039062e+00
3.278802894055843353e-02,9.019637852907180786e-02,5.081317424774169922e+00
3.285802900791168213e-02,8.983724564313888550e-02,5.081261157989501953e+00
3.292802907526493073e-02,8.966635912656784058e-02,5.081368923187255859e+00
3.299802914261817932e-02,8.989697694778442383e-02,5.080683708190917969e+00
3.306802920997142792e-02,8.985029906034469604e-02,5.081616401672363281e+00
3.313802927732467651e-02,8.926757425069808960e-02,5.081734657287597656e+00
3.320802934467792511e-02,9.004678577184677124e-02,5.080783843994140625e+00
3.327802941203117371e-02,8.990570902824401855e-02,5.081522464752197266e+00
3.334802947938442230e-02,8.988660573959350586e-02,5.080769538879394531e+00
3.341802954673767090e-02,9.396362304687500000e-02,5.079501628875732422e+00
3.348802961409091949e-02,9.432739764451980591e-02,5.079410552978515625e+00
3.355802968144416809e-02,9.382376074790954590e-02,5.079683303833007812e+00
3.362802974879741669e-02,9.334472566843032837e-02,5.079709053039550781e+00
3.369802981615066528e-02,9.375015646219253540e-02,5.079681396484375000e+00
3.376802988350391388e-02,9.369102120399475098e-02,5.079517364501953125e+00
3.383903019130229950e-02,9.337786585092544556e-02,5.079639911651611328e+00
3.390903025865554810e-02,9.435810148715972900e-02,5.079053878784179688e+00
3.397903032600879669e-02,9.317532926797866821e-02,5.080157756805419922e+00
3.404903039336204529e-02,9.208921343088150024e-02,5.080232143402099609e+00
3.411903046071529388e-02,9.222874790430068970e-02,5.079398155212402344e+00
3.418903052806854248e-02,9.254321455955505371e-02,5.080667495727539062e+00
3.425903059542179108e-02,9.229073673486709595e-02,5.079946041107177734e+00
3.432903066277503967e-02,9.202055633068084717e-02,5.080569267272949219e+00
3.439902979880571365e-02,9.430704265832901001e-02,5.078912258148193359e+00
3.446902986615896225e-02,9.452150017023086548e-02,5.079572200775146484e+00
3.453902993351221085e-02,9.440457075834274292e-02,5.079344272613525391e+00
3.460903000086545944e-02,5.458848178386688232e-02,5.098128318786621094e+00
3.467903006821870804e-02,2.040768042206764221e-02,5.111359119415283203e+00
3.474903013557195663e-02,2.261550165712833405e-02,5.110212326049804688e+00
3.481903020292520523e-02,2.308891527354717255e-02,5.109886169433593750e+00
3.488903027027845383e-02,2.059262432157993317e-02,5.111351966857910156e+00
3.496003057807683945e-02,2.128019556403160095e-02,5.111391067504882812e+00
3.503003064543008804e-02,2.148764021694660187e-02,5.110869884490966797e+00
3.510003071278333664e-02,2.165491878986358643e-02,5.110513210296630859e+00
3.517003078013658524e-02,2.198489569127559662e-02,5.110565662384033203e+00
3.524003084748983383e-02,2.093455567955970764e-02,5.110808849334716797e+00
3.531003091484308243e-02,2.149840258061885834e-02,5.110766410827636719e+00
3.538003098219633102e-02,2.256815880537033081e-02,5.110030651092529297e+00
3.545003104954957962e-02,2.347360923886299133e-02,5.109748363494873047e+00
3.552003111690282822e-02,2.268450520932674408e-02,5.110633373260498047e+00
3.559003118425607681e-02,2.142011187970638275e-02,5.111158847808837891e+00
3.566003125160932541e-02,2.107162401080131531e-02,5.110958576202392578e+00
3.573003131896257401e-02,2.168623544275760651e-02,5.111581325531005859e+00
3.580003138631582260e-02,2.126150019466876984e-02,5.110743999481201172e+00
3.587003145366907120e-02,2.181248739361763000e-02,5.110893249511718750e+00
3.594003152102231979e-02,2.102611400187015533e-02,5.111863136291503906e+00
3.601003158837556839e-02,2.149496227502822876e-02,5.110707759857177734e+00
3.608003165572881699e-02,2.185023948550224304e-02,5.110510349273681641e+00
3.615103196352720261e-02,2.103600092232227325e-02,5.111471652984619141e+00
3.622103203088045120e-02,2.131864614784717560e-02,5.110832691192626953e+00
3.629103209823369980e-02,2.276672795414924622e-02,5.110763072967529297e+00
3.636103216558694839e-02,2.242969721555709839e-02,5.110188961029052734e+00
3.643103223294019699e-02,2.344362437725067139e-02,5.109956741333007812e+00
3.650103230029344559e-02,2.352879382669925690e-02,5.109881877899169922e+00
3.657103236764669418e-02,2.255971170961856842e-02,5.110825538635253906e+00
3.664103243499994278e-02,2.051553688943386078e-02,5.111461162567138672e+00
3.671103250235319138e-02,2.191426418721675873e-02,5.110416412353515625e+00
3.678103256970643997e-02,2.167004905641078949e-02,5.111123085021972656e+00
3.685103263705968857e-02,2.193092182278633118e-02,5.110393047332763672e+00
3.692103270441293716e-02,2.234601043164730072e-02,5.110385417938232422e+00
3.699103277176618576e-02,2.128816395998001099e-02,5.110189437866210938e+00
3.706103283911943436e-02,2.145549282431602478e-02,5.110839843750000000e+00
3.713103290647268295e-02,2.125524170696735382e-02,5.110410213470458984e+00
3.720103297382593155e-02,2.185886912047863007e-02,5.110938549041748047e+00
3.727203235030174255e-02,2.169041521847248077e-02,5.110963821411132812e+00
3.734203241765499115e-02,2.118445746600627899e-02,5.110733032226562500e+00
3.741203248500823975e-02,2.321058325469493866e-02,5.110411643981933594e+00
3.748203255236148834e-02,2.348644845187664032e-02,5.110130786895751953e+00
3.755203261971473694e-02,2.091786824166774750e-02,5.110685348510742188e+00
3.762203268706798553e-02,2.092958241701126099e-02,5.111554145812988281e+00
3.769203275442123413e-02,2.107334323227405548e-02,5.111311435699462891e+00
3.776203282177448273e-02,2.109649218618869781e-02,5.110976219177246094e+00
3.783203288912773132e-02,2.064726315438747406e-02,5.111326217651367188e+00
3.790203295648097992e-02,2.084255404770374298e-02,5.111218929290771484e+00
3.797203302383422852e-02,2.146007493138313293e-02,5.111115455627441406e+00
3.804203309118747711e-02,2.024131268262863159e-02,5.111806392669677734e+00
3.811203315854072571e-02,2.083372510969638824e-02,5.110990524291992188e+00
3.818203322589397430e-02,2.068435400724411011e-02,5.110752582550048828e+00
3.825203329324722290e-02,2.029511891305446625e-02,5.111908435821533203e+00
3.832203336060047150e-02,1.994887366890907288e-02,5.111385345458984375e+00
3.839203342795372009e-02,2.206568419933319092e-02,5.110617160797119141e+00
3.846303373575210571e-02,2.220565825700759888e-02,5.110501766204833984e+00
3.853303380310535431e-02,2.241359651088714600e-02,5.110755920410156250e+00
3.860303387045860291e-02,2.238006889820098877e-02,5.110856533050537109e+00
3.867303393781185150e-02,2.257389388978481293e-02,5.110287189483642578e+00
3.874303400516510010e-02,2.174770087003707886e-02,5.111146450042724609e+00
3.881303407251834869e-02,2.221461944282054901e-02,5.110741615295410156e+00
3.888303413987159729e-02,2.250867150723934174e-02,5.111005783081054688e+00
3.895303420722484589e-02,2.210754156112670898e-02,5.110441684722900391e+00
3.902303427457809448e-02,2.220521867275238037e-02,5.110306739807128906e+00
3.909303434193134308e-02,2.192300930619239807e-02,5.111024856567382812e+00
3.916303440928459167e-02,2.012709341943264008e-02,5.111149311065673828e+00
3.923303447663784027e-02,2.040822431445121765e-02,5.111629962921142578e+00
3.930303454399108887e-02,2.050521597266197205e-02,5.111110687255859375e+00
3.937303461134433746e-02,2.167635783553123474e-02,5.110697269439697266e+00
3.944303467869758606e-02,2.173249050974845886e-02,5.110477447509765625e+00
3.951303474605083466e-02,2.248895913362503052e-02,5.110180854797363281e+00
3.958303481340408325e-02,2.208851091563701630e-02,5.110479354858398438e+00
