# time,JS220-005622.i,JS220-005622.v
1.933002471923828125e-02,1.729068160057067871e-02,5.112862586975097656e+00
1.938802469521760941e-02,1.845651306211948395e-02,5.111997127532958984e+00
1.944602467119693756e-02,1.801731064915657043e-02,5.112343311309814453e+00
1.950402464717626572e-02,1.840557157993316650e-02,5.111890792846679688e+00
1.956202462315559387e-02,1.854657754302024841e-02,5.112568378448486328e+00
1.962002459913492203e-02,1.983548328280448914e-02,5.111623287200927734e+00
1.967802457511425018e-02,2.521370351314544678e-02,5.109614372253417969e+00
1.973602455109357834e-02,2.885079383850097656e-02,5.107523918151855469e+00
1.979402452707290649e-02,3.039684891700744629e-02,5.106956481933593750e+00
1.985302474349737167e-02,2.997955679893493652e-02,5.107208728790283203e+00
1.991102471947669983e-02,2.992326393723487854e-02,5.107403755187988281e+00
1.996902469545602798e-02,3.048729896545410156e-02,5.106833457946777344e+00
2.002702560275793076e-02,2.953181602060794830e-02,5.107238292694091797e+00
2.008502557873725891e-02,3.197679296135902405e-02,5.106160640716552734e+00
2.014302555471658707e-02,3.149423748254776001e-02,5.106039047241210938e+00
2.020102553069591522e-02,3.243117406964302063e-02,5.106226444244384766e+00
2.025902550667524338e-02,3.203498572111129761e-02,5.106123447418212891e+00
2.031702548265457153e-02,3.186812251806259155e-02,5.106177806854248047e+00
2.037502545863389969e-02,3.277894482016563416e-02,5.106197834014892578e+00
2.043302543461322784e-02,3.162169083952903748e-02,5.106290340423583984e+00
2.049102541059255600e-02,3.259332105517387390e-02,5.106163501739501953e+00
2.054902631789445877e-02,3.146706894040107727e-02,5.106537342071533203e+00
2.060702629387378693e-02,3.162312880158424377e-02,5.106735229492187500e+00
2.066502626985311508e-02,3.243052214384078979e-02,5.105936050415039062e+00
2.072302624583244324e-02,3.177858144044876099e-02,5.106585502624511719e+00
2.078102622181177139e-02,3.246612846851348877e-02,5.105998992919921875e+00
2.083902619779109955e-02,3.139800578355789185e-02,5.106478214263916016e+00
2.089702617377042770e-02,3.267678618431091309e-02,5.105789661407470703e+00
2.095502614974975586e-02,3.214586153626441956e-02,5.106198310852050781e+00
2.101402636617422104e-02,3.175874799489974976e-02,5.106014251708984375e+00
2.107202634215354919e-02,3.256468847393989563e-02,5.105667114257812500e+00
2.113002631813287735e-02,3.136159479618072510e-02,5.106741905212402344e+00
2.118802629411220551e-02,3.228604793548583984e-02,5.106437206268310547e+00
2.124602720141410828e-02,3.176618739962577820e-02,5.105998039245605469e+00
2.130402717739343643e-02,3.207908198237419128e-02,5.106807231903076172e+00
2.136202715337276459e-02,3.161108493804931641e-02,5.106247425079345703e+00
2.142002712935209274e-02,3.120248392224311829e-02,5.107297420501708984e+00
2.147802710533142090e-02,3.192428871989250183e-02,5.106058120727539062e+00
2.153602708131074905e-02,3.069067373871803284e-02,5.106864452362060547e+00
2.159402705729007721e-02,3.200333565473556519e-02,5.106354713439941406e+00
2.165202703326940536e-02,3.164988383650779724e-02,5.106331825256347656e+00
2.171002700924873352e-02,3.198663890361785889e-02,5.106907844543457031e+00
2.176802698522806168e-02,3.223798796534538269e-02,5.105883598327636719e+00
2.182602789252996445e-02,3.190337866544723511e-02,5.106338024139404297e+00
2.188402786850929260e-02,3.226821124553680420e-02,5.106360435485839844e+00
2.194202784448862076e-02,3.163592517375946045e-02,5.106573104858398438e+00
2.200002782046794891e-02,3.250194340944290161e-02,5.105683326721191406e+00
2.205802779644727707e-02,3.300238400697708130e-02,5.105752944946289062e+00
2.211602777242660522e-02,3.189179301261901855e-02,5.106379032135009766e+00
2.217502798885107040e-02,3.260235115885734558e-02,5.106548309326171875e+00
2.223302796483039856e-02,3.122437000274658203e-02,5.106506824493408203e+00
2.229102794080972672e-02,3.264747187495231628e-02,5.106568813323974609e+00
2.234902791678905487e-02,3.187840059399604797e-02,5.106019496917724609e+00
2.240702789276838303e-02,3.139035403728485107e-02,5.107049942016601562e+00
2.246502786874771118e-02,3.201805055141448975e-02,5.105863571166992188e+00
2.252302877604961395e-02,3.184264153242111206e-02,5.106445789337158203e+00
2.258102875202894211e-02,3.235616907477378845e-02,5.106240272521972656e+00
2.263902872800827026e-02,3.130763769149780273e-02,5.106783866882324219e+00
2.269702870398759842e-02,3.243930265307426453e-02,5.105859279632568359e+00
2.275502867996692657e-02,3.198410198092460632e-02,5.105847835540771484e+00
2.281302865594625473e-02,3.202515468001365662e-02,5.106516361236572266e+00
2.287102863192558289e-02,3.242285922169685364e-02,5.106088161468505859e+00
2.292902860790491104e-02,3.174209222197532654e-02,5.106232166290283203e+00
2.298702858388423920e-02,3.234174847602844238e-02,5.106131076812744141e+00
2.304502855986356735e-02,3.148226812481880188e-02,5.106178760528564453e+00
2.310302946716547012e-02,3.248898684978485107e-02,5.105990409851074219e+00
2.316102944314479828e-02,3.202613070607185364e-02,5.106832027435302734e+00
2.321902941912412643e-02,3.105925023555755615e-02,5.106722831726074219e+00
2.327702939510345459e-02,3.201981261372566223e-02,5.106299400329589844e+00
2.333602961152791977e-02,3.063140995800495148e-02,5.106554031372070312e+00
2.339402958750724792e-02,3.180706873536109924e-02,5.105806350708007812e+00
